"PP","MOI","p_Infected_Comp"
0.1,0.954992586021437,1
0.1,0.977237220955811,1
0.1,1,1
0.1,1.02329299228075,1
0.1,1.0471285480509,1
0.1,1.07151930523761,1
0.1,1.09647819614319,1
0.1,1.12201845430196,1
0.1,1.14815362149688,1
0.1,1.17489755493953,1
0.1,1.20226443461741,1
0.1,1.23026877081238,1
0.1,1.25892541179417,1
0.1,1.28824955169313,1
0.1,1.31825673855641,1
0.1,1.34896288259165,1
0.1,1.38038426460289,1
0.1,1.41253754462276,1
0.1,1.44543977074593,1
0.1,1.47910838816821,1
0.1,1.51356124843621,1
0.1,1.54881661891248,1
0.1,1.58489319246111,1
0.1,1.62181009735893,1
0.1,1.65958690743756,1
0.1,1.69824365246175,1
0.1,1.73780082874938,1
0.1,1.77827941003892,1
0.1,1.81970085860998,1
0.1,1.86208713666287,1
0.1,1.90546071796325,1
0.1,1.94984459975805,1
0.1,1.99526231496888,1
0.1,2.04173794466953,1
0.1,2.08929613085404,1
0.1,2.13796208950223,1
0.1,2.18776162394955,1
0.1,2.23872113856834,1
0.1,2.29086765276777,1
0.1,2.34422881531992,1
0.1,2.39883291901949,1
0.1,2.45470891568503,1
0.1,2.51188643150958,1
0.1,2.57039578276886,1
0.1,2.63026799189538,1
0.1,2.69153480392691,1
0.1,2.75422870333817,1
0.1,2.81838293126446,1
0.1,2.88403150312661,1
0.1,2.95120922666638,1
0.1,3.01995172040202,1
0.1,3.09029543251359,1
0.1,3.16227766016838,1
0.1,3.23593656929628,1
0.1,3.31131121482591,1
0.1,3.38844156139203,1
0.1,3.46736850452532,1
0.1,3.54813389233575,1
0.1,3.63078054770102,1
0.1,3.71535229097173,1
0.1,3.80189396320561,1
0.1,3.8904514499428,1
0.1,3.98107170553498,1
0.1,4.07380277804113,1
0.1,4.16869383470335,1
0.1,4.26579518801593,1
0.1,4.36515832240167,1
0.1,4.46683592150963,1
0.1,4.57088189614875,1
0.1,4.67735141287198,1
0.1,4.78630092322638,1
0.1,4.89778819368447,1
0.1,5.01187233627272,1
0.1,5.12861383991365,1
0.1,5.24807460249772,1
0.1,5.37031796370253,1
0.1,5.49540873857625,1
0.1,5.62341325190349,1
0.1,5.75439937337157,1
0.1,5.8884365535559,1
0.1,6.02559586074358,1
0.1,6.16595001861482,1
0.1,6.30957344480193,1
0.1,6.45654229034656,1
0.1,6.60693448007596,1
0.1,6.76082975391982,1
0.1,6.91830970918936,1
0.1,7.07945784384139,1
0.1,7.24435960074991,1
0.1,7.41310241300918,1
0.1,7.58577575029184,1
0.1,7.76247116628693,1
0.1,7.94328234724282,1
0.1,8.12830516164099,1
0.1,8.31763771102671,1
0.1,8.51138038202376,1
0.1,8.70963589956081,1
0.1,8.91250938133746,1
0.1,9.1201083935591,1
0.1,9.3325430079699,1
0.1,9.54992586021437,1
0.1,9.77237220955811,1
0.1,10,1
0.1,10.2329299228075,1
0.1,10.471285480509,1
0.1,10.7151930523761,1
0.1,10.9647819614319,1
0.1,11.2201845430196,1
0.1,11.4815362149688,1
0.1,11.7489755493953,1
0.1,12.0226443461741,1
0.1,12.3026877081238,1
0.1,12.5892541179417,1
0.1,12.8824955169313,1
0.1,13.1825673855641,1
0.1,13.4896288259165,1
0.1,13.8038426460289,1
0.1,14.1253754462276,1
0.1,14.4543977074593,1
0.1,14.7910838816821,1
0.1,15.1356124843621,1
0.1,15.4881661891248,1
0.1,15.8489319246111,1
0.1,16.2181009735893,1
0.1,16.5958690743756,1
0.1,16.9824365246175,1
0.1,17.3780082874938,1
0.1,17.7827941003892,1
0.1,18.1970085860998,1
0.1,18.6208713666287,1
0.1,19.0546071796325,1
0.1,19.4984459975805,1
0.1,19.9526231496888,1
0.1,20.4173794466953,1
0.1,20.8929613085404,1
0.1,21.3796208950223,1
0.1,21.8776162394955,1
0.1,22.3872113856834,1
0.1,22.9086765276777,1
0.1,23.4422881531992,1
0.1,23.9883291901949,1
0.1,24.5470891568503,1
0.1,25.1188643150958,1
0.1,25.7039578276886,1
0.1,26.3026799189538,1
0.1,26.9153480392691,1
0.1,27.5422870333817,1
0.1,28.1838293126446,1
0.1,28.8403150312661,1
0.1,29.5120922666638,1
0.1,30.1995172040202,1
0.1,30.9029543251359,1
0.1,31.6227766016838,1
0.1,32.3593656929628,1
0.1,33.1131121482591,1
0.1,33.8844156139203,1
0.1,34.6736850452532,1
0.1,35.4813389233575,1
0.1,36.3078054770102,1
0.1,37.1535229097173,1
0.1,38.0189396320561,1
0.1,38.904514499428,1
0.1,39.8107170553498,1
0.1,40.7380277804113,1
0.1,41.6869383470336,1
0.1,42.6579518801593,1
0.1,43.6515832240167,1
0.1,44.6683592150963,1
0.1,45.7088189614875,1
0.1,46.7735141287198,1
0.1,47.8630092322638,1
0.1,48.9778819368447,1
0.1,50.1187233627273,1
0.1,51.2861383991365,1
0.1,52.4807460249772,1
0.1,53.7031796370253,1
0.1,54.9540873857625,1
0.1,56.2341325190349,1
0.1,57.5439937337157,1
0.1,58.884365535559,1
0.1,60.2559586074358,1
0.1,61.6595001861482,1
0.1,63.0957344480193,1
0.1,64.5654229034656,1
0.1,66.0693448007596,1
0.1,67.6082975391982,1
0.1,69.1830970918936,1
0.1,70.7945784384139,1
0.1,72.4435960074991,1
0.1,74.1310241300918,1
0.1,75.8577575029184,1
0.1,77.6247116628693,1
0.1,79.4328234724282,1
0.1,81.2830516164099,1
0.1,83.1763771102671,1
0.1,85.1138038202378,1
0.1,87.0963589956081,1
0.1,89.1250938133746,1
0.1,91.201083935591,1
0.1,93.325430079699,1
0.1,95.4992586021437,1
0.1,97.7237220955811,1
0.1,100,1
0.1,102.329299228075,1
0.1,104.71285480509,1
0.1,107.15193052376,1
0.1,109.647819614319,1
0.1,112.201845430197,1
0.1,114.815362149688,1
0.1,117.489755493953,1
0.1,120.226443461741,1
0.1,123.026877081238,1
0.1,125.892541179417,1
0.1,128.824955169313,1
0.1,131.825673855641,1
0.1,134.896288259166,1
0.1,138.038426460289,1
0.1,141.253754462276,1
0.1,144.543977074593,1
0.1,147.910838816821,1
0.1,151.356124843621,1
0.1,154.881661891248,1
0.1,158.489319246111,1
0.1,162.181009735893,1
0.1,165.958690743756,1
0.1,169.824365246175,1
0.1,173.780082874938,1
0.1,177.827941003892,1
0.1,181.970085860998,1
0.1,186.208713666287,1
0.1,190.546071796324,1
0.1,194.984459975805,1
0.1,199.526231496888,1
0.1,204.173794466953,1
0.1,208.929613085404,1
0.1,213.796208950223,1
0.1,218.776162394955,1
0.1,223.872113856834,1
0.1,229.086765276777,1
0.1,234.422881531993,1
0.1,239.883291901949,1
0.1,245.470891568503,1
0.1,251.188643150958,1
0.1,257.039578276886,1
0.1,263.026799189538,1
0.1,269.153480392691,1
0.1,275.422870333816,1
0.1,281.838293126445,1
0.1,288.403150312661,1
0.1,295.120922666639,1
0.1,301.995172040202,1
0.1,309.029543251359,1
0.1,316.227766016838,1
0.1,323.593656929628,1
0.1,331.131121482591,1
0.1,338.844156139202,1
0.1,346.736850452532,1
0.1,354.813389233576,1
0.1,363.078054770102,1
0.1,371.535229097173,1
0.1,380.189396320561,1
0.1,389.04514499428,1
0.1,398.107170553497,1
0.1,407.380277804112,1
0.1,416.869383470336,1
0.1,426.579518801593,1
0.1,436.515832240167,1
0.1,446.683592150963,1
0.1,457.088189614875,1
0.1,467.735141287198,1
0.1,478.630092322638,1
0.1,489.778819368446,1
0.1,501.187233627274,1
0.1,512.861383991366,1
0.1,524.807460249773,1
0.1,537.031796370253,1
0.1,549.540873857625,1
0.1,562.341325190349,1
0.1,575.439937337157,1
0.1,588.843655355588,1
0.1,602.559586074357,1
0.1,616.595001861484,1
0.1,630.957344480194,1
0.1,645.654229034656,1
0.1,660.693448007596,1
0.1,676.082975391982,1
0.1,691.830970918936,1
0.1,707.945784384137,1
0.1,724.435960074989,1
0.1,741.310241300919,1
0.1,758.577575029185,1
0.1,776.247116628693,1
0.1,794.328234724282,1
0.1,812.8305161641,1
0.1,831.763771102671,1
0.1,851.138038202376,1
0.1,870.96358995608,1
0.1,891.250938133748,1
0.1,912.010839355912,1
0.1,933.254300796992,1
0.1,954.992586021437,1
0.1,977.237220955811,1
0.1,1000,1
0.2,1e-06,2.56013849589165e-06
0.2,1.02329299228075e-06,2.61977508325033e-06
0.2,1.0471285480509e-06,2.68080094075622e-06
0.2,1.07151930523761e-06,2.74324843600037e-06
0.2,1.09647819614319e-06,2.80715069085739e-06
0.2,1.12201845430196e-06,2.87254159907132e-06
0.2,1.14815362149688e-06,2.93945584425184e-06
0.2,1.17489755493953e-06,3.00792891829041e-06
0.2,1.20226443461741e-06,3.0779971402063e-06
0.2,1.23026877081238e-06,3.14969767543247e-06
0.2,1.25892541179417e-06,3.22306855555154e-06
0.2,1.28824955169313e-06,3.29814869849251e-06
0.2,1.31825673855641e-06,3.37497792919884e-06
0.2,1.34896288259165e-06,3.45359700077921e-06
0.2,1.38038426460288e-06,3.53404761615174e-06
0.2,1.41253754462276e-06,3.61637245019382e-06
0.2,1.44543977074593e-06,3.70061517240893e-06
0.2,1.47910838816821e-06,3.7868204701228e-06
0.2,1.51356124843621e-06,3.87503407222112e-06
0.2,1.54881661891248e-06,3.96530277344169e-06
0.2,1.58489319246111e-06,4.0576744592337e-06
0.2,1.62181009735893e-06,4.15219813119779e-06
0.2,1.65958690743756e-06,4.24892393312012e-06
0.2,1.69824365246175e-06,4.34790317761464e-06
0.2,1.73780082874938e-06,4.4491883733876e-06
0.2,1.77827941003892e-06,4.55283325313912e-06
0.2,1.81970085860998e-06,4.65889280211638e-06
0.2,1.86208713666287e-06,4.76742328733418e-06
0.2,1.90546071796325e-06,4.87848228747802e-06
0.2,1.94984459975805e-06,4.99212872350601e-06
0.2,1.99526231496888e-06,5.10842288996603e-06
0.2,2.04173794466953e-06,5.22742648704454e-06
0.2,2.08929613085404e-06,5.34920265336466e-06
0.2,2.13796208950223e-06,5.47381599955077e-06
0.2,2.18776162394955e-06,5.60133264257774e-06
0.2,2.23872113856834e-06,5.73182024092319e-06
0.2,2.29086765276777e-06,5.86534803054162e-06
0.2,2.34422881531992e-06,6.00198686167956e-06
0.2,2.39883291901949e-06,6.14180923655182e-06
0.2,2.45470891568503e-06,6.28488934789867e-06
0.2,2.51188643150958e-06,6.43130311844491e-06
0.2,2.57039578276886e-06,6.58112824128175e-06
0.2,2.63026799189538e-06,6.73444422119354e-06
0.2,2.69153480392691e-06,6.89133241695124e-06
0.2,2.75422870333817e-06,7.05187608459544e-06
0.2,2.81838293126446e-06,7.2161604217321e-06
0.2,2.88403150312661e-06,7.38427261286525e-06
0.2,2.95120922666638e-06,7.55630187579025e-06
0.2,3.01995172040202e-06,7.73233950907336e-06
0.2,3.09029543251359e-06,7.91247894064254e-06
0.2,3.16227766016838e-06,8.09681577751616e-06
0.2,3.23593656929628e-06,8.2854478566959e-06
0.2,3.31131121482591e-06,8.47847529725168e-06
0.2,3.38844156139203e-06,8.67600055362629e-06
0.2,3.46736850452532e-06,8.87812847018881e-06
0.2,3.54813389233575e-06,9.08496633706601e-06
0.2,3.63078054770102e-06,9.29662394728197e-06
0.2,3.71535229097173e-06,9.51321365523646e-06
0.2,3.80189396320561e-06,9.73485043655424e-06
0.2,3.89045144994281e-06,9.9616519493369e-06
0.2,3.98107170553497e-06,1.01937385968509e-05
0.2,4.07380277804113e-06,1.04312335916855e-05
0.2,4.16869383470335e-06,1.06742630214147e-05
0.2,4.26579518801593e-06,1.09229559158001e-05
0.2,4.36515832240166e-06,1.11774443155696e-05
0.2,4.46683592150963e-06,1.143786334281e-05
0.2,4.57088189614875e-06,1.17043512730112e-05
0.2,4.67735141287198e-06,1.19770496088017e-05
0.2,4.78630092322638e-06,1.22561031554145e-05
0.2,4.89778819368447e-06,1.25416600979251e-05
0.2,5.01187233627272e-06,1.28338720803031e-05
0.2,5.12861383991365e-06,1.31328942863203e-05
0.2,5.24807460249772e-06,1.34388855223601e-05
0.2,5.37031796370253e-06,1.37520083021716e-05
0.2,5.49540873857625e-06,1.40724289336161e-05
0.2,5.62341325190349e-06,1.44003176074527e-05
0.2,5.75439937337157e-06,1.47358484882107e-05
0.2,5.88843655355588e-06,1.50791998071993e-05
0.2,6.02559586074358e-06,1.54305539577051e-05
0.2,6.16595001861482e-06,1.57900975924284e-05
0.2,6.30957344480193e-06,1.61580217232132e-05
0.2,6.45654229034656e-06,1.65345218231237e-05
0.2,6.60693448007596e-06,1.69197979309246e-05
0.2,6.76082975391982e-06,1.73140547580213e-05
0.2,6.91830970918936e-06,1.77175017979184e-05
0.2,7.07945784384137e-06,1.81303534382582e-05
0.2,7.24435960074991e-06,1.85528290754987e-05
0.2,7.41310241300918e-06,1.89851532322946e-05
0.2,7.58577575029184e-06,1.94275556776466e-05
0.2,7.76247116628691e-06,1.98802715498842e-05
0.2,7.94328234724282e-06,2.03435414825495e-05
0.2,8.12830516164099e-06,2.08176117332521e-05
0.2,8.31763771102671e-06,2.13027343155658e-05
0.2,8.51138038202376e-06,2.17991671340396e-05
0.2,8.70963589956081e-06,2.23071741223973e-05
0.2,8.91250938133746e-06,2.28270253850031e-05
0.2,9.1201083935591e-06,2.33589973416703e-05
0.2,9.33254300796991e-06,2.39033728758943e-05
0.2,9.54992586021437e-06,2.4460441486591e-05
0.2,9.77237220955811e-06,2.50304994434251e-05
0.2,1e-05,2.56138499458157e-05
0.2,1.02329299228075e-05,2.62108032857055e-05
0.2,1.0471285480509e-05,2.68216770141856e-05
0.2,1.07151930523761e-05,2.74467961120692e-05
0.2,1.09647819614319e-05,2.80864931645066e-05
0.2,1.12201845430196e-05,2.87411085397431e-05
0.2,1.14815362149688e-05,2.94109905721158e-05
0.2,1.17489755493953e-05,3.00964957493939e-05
0.2,1.20226443461741e-05,3.07979889045674e-05
0.2,1.23026877081238e-05,3.15158434121905e-05
0.2,1.25892541179417e-05,3.22504413893912e-05
0.2,1.28824955169313e-05,3.30021739016595e-05
0.2,1.31825673855641e-05,3.37714411735303e-05
0.2,1.34896288259165e-05,3.45586528042803e-05
0.2,1.38038426460289e-05,3.53642279887587e-05
0.2,1.41253754462276e-05,3.61885957434797e-05
0.2,1.44543977074593e-05,3.70321951381019e-05
0.2,1.47910838816821e-05,3.78954755324271e-05
0.2,1.51356124843621e-05,3.87788968190534e-05
0.2,1.54881661891248e-05,3.96829296718203e-05
0.2,1.58489319246111e-05,4.06080558001862e-05
0.2,1.62181009735893e-05,4.15547682096854e-05
0.2,1.65958690743756e-05,4.25235714686121e-05
0.2,1.69824365246175e-05,4.35149819810834e-05
0.2,1.73780082874938e-05,4.45295282666407e-05
0.2,1.77827941003892e-05,4.55677512465457e-05
0.2,1.81970085860998e-05,4.66302045369399e-05
0.2,1.86208713666287e-05,4.77174547490338e-05
0.2,1.90546071796325e-05,4.88300817965002e-05
0.2,1.94984459975805e-05,4.99686792102484e-05
0.2,1.99526231496888e-05,5.11338544607642e-05
0.2,2.04173794466953e-05,5.23262292881995e-05
0.2,2.08929613085404e-05,5.35464400404052e-05
0.2,2.13796208950223e-05,5.47951380191044e-05
0.2,2.18776162394955e-05,5.60729898344088e-05
0.2,2.23872113856834e-05,5.73806777678837e-05
0.2,2.29086765276777e-05,5.87189001443761e-05
0.2,2.34422881531992e-05,6.00883717128242e-05
0.2,2.39883291901949e-05,6.14898240362724e-05
0.2,2.45470891568503e-05,6.29240058913223e-05
0.2,2.51188643150958e-05,6.43916836772548e-05
0.2,2.57039578276886e-05,6.58936418350683e-05
0.2,2.63026799189538e-05,6.74306832766807e-05
0.2,2.69153480392691e-05,6.90036298245494e-05
0.2,2.75422870333816e-05,7.06133226619751e-05
0.2,2.81838293126445e-05,7.22606227943578e-05
0.2,2.88403150312661e-05,7.39464115216794e-05
0.2,2.95120922666638e-05,7.56715909225024e-05
0.2,3.01995172040202e-05,7.74370843497726e-05
0.2,3.09029543251359e-05,7.92438369387257e-05
0.2,3.16227766016838e-05,8.10928161272115e-05
0.2,3.23593656929628e-05,8.29850121887442e-05
0.2,3.31131121482591e-05,8.49214387786111e-05
0.2,3.38844156139203e-05,8.690313349337e-05
0.2,3.46736850452532e-05,8.893115844408e-05
0.2,3.54813389233575e-05,9.1006600843619e-05
0.2,3.63078054770102e-05,9.31305736084499e-05
0.2,3.71535229097173e-05,9.53042159752087e-05
0.2,3.80189396320561e-05,9.75286941324972e-05
0.2,3.8904514499428e-05,9.98052018682766e-05
0.2,3.98107170553497e-05,0.000102134961233261
0.2,4.07380277804113e-05,0.000104519223220737
0.2,4.16869383470336e-05,0.000106959268463224
0.2,4.26579518801593e-05,0.000109456407946433
0.2,4.36515832240167e-05,0.000112011983740957
0.2,4.46683592150963e-05,0.000114627369752176
0.2,4.57088189614875e-05,0.000117303972488842
0.2,4.67735141287198e-05,0.000120043231850851
0.2,4.78630092322638e-05,0.000122846621936691
0.2,4.89778819368446e-05,0.000125715651871105
0.2,5.01187233627273e-05,0.000128651866653494
0.2,5.12861383991365e-05,0.000131656848027619
0.2,5.24807460249772e-05,0.000134732215373166
0.2,5.37031796370253e-05,0.000137879626619763
0.2,5.49540873857625e-05,0.000141100779184044
0.2,5.62341325190349e-05,0.000144397410930396
0.2,5.75439937337157e-05,0.000147771301156005
0.2,5.88843655355588e-05,0.000151224271600878
0.2,6.02559586074358e-05,0.000154758187483508
0.2,6.16595001861482e-05,0.000158374958562881
0.2,6.30957344480193e-05,0.000162076540227549
0.2,6.45654229034656e-05,0.000165864934612494
0.2,6.60693448007596e-05,0.000169742191744565
0.2,6.76082975391982e-05,0.000173710410717263
0.2,6.91830970918936e-05,0.000177771740895679
0.2,7.07945784384137e-05,0.00018192838315243
0.2,7.24435960074991e-05,0.000186182591135447
0.2,7.41310241300918e-05,0.000190536672568501
0.2,7.58577575029184e-05,0.000194992990585384
0.2,7.76247116628693e-05,0.000199553965098692
0.2,7.94328234724282e-05,0.000204222074204159
0.2,8.12830516164099e-05,0.000208999855621586
0.2,8.31763771102671e-05,0.000213889908173354
0.2,8.51138038202376e-05,0.000218894893301621
0.2,8.7096358995608e-05,0.000224017536625284
0.2,8.91250938133746e-05,0.000229260629537852
0.2,9.1201083935591e-05,0.000234627030847401
0.2,9.3325430079699e-05,0.000240119668459813
0.2,9.54992586021437e-05,0.000245741541106556
0.2,9.77237220955811e-05,0.000251495720118294
0.2,1e-04,0.000257385351245648
0.2,0.000102329299228075,0.000263413656528502
0.2,0.00010471285480509,0.000269583936215245
0.2,0.000107151930523761,0.000275899570733447
0.2,0.000109647819614319,0.000282364022713461
0.2,0.000112201845430196,0.000288980839066528
0.2,0.000114815362149688,0.00029575365311899
0.2,0.000117489755493953,0.000302686186804299
0.2,0.000120226443461741,0.000309782252914539
0.2,0.000123026877081238,0.000317045757413246
0.2,0.000125892541179417,0.000324480701811377
0.2,0.000128824955169313,0.000332091185608335
0.2,0.000131825673855641,0.000339881408800027
0.2,0.000134896288259165,0.000347855674455987
0.2,0.000138038426460289,0.000356018391367695
0.2,0.000141253754462275,0.000364374076770257
0.2,0.000144543977074593,0.000372927359139723
0.2,0.000147910838816821,0.000381682981068371
0.2,0.000151356124843621,0.000390645802220392
0.2,0.000154881661891248,0.000399820802370468
0.2,0.000158489319246111,0.000409213084527853
0.2,0.000162181009735893,0.000418827878148629
0.2,0.000165958690743756,0.000428670542438942
0.2,0.000169824365246174,0.000438746569752072
0.2,0.000173780082874938,0.000449061589082352
0.2,0.000177827941003892,0.000459621369659
0.2,0.000181970085860998,0.000470431824643096
0.2,0.000186208713666287,0.000481499014931009
0.2,0.000190546071796325,0.000492829153067712
0.2,0.000194984459975805,0.000504428607273574
0.2,0.000199526231496888,0.000516303905588301
0.2,0.000204173794466953,0.000528461740135884
0.2,0.000208929613085404,0.00054090897151451
0.2,0.000213796208950223,0.000553652633315579
0.2,0.000218776162394955,0.000566699936776096
0.2,0.000223872113856834,0.000580058275568868
0.2,0.000229086765276777,0.000593735230735128
0.2,0.000234422881531992,0.000607738575764349
0.2,0.000239883291901949,0.000622076281826206
0.2,0.000245470891568503,0.000636756523159857
0.2,0.000251188643150958,0.000651787682625834
0.2,0.000257039578276886,0.000667178357426158
0.2,0.000263026799189538,0.000682937364998372
0.2,0.000269153480392692,0.000699073749089521
0.2,0.000275422870333817,0.000715596786016265
0.2,0.000281838293126446,0.000732515991117586
0.2,0.000288403150312661,0.000749841125406791
0.2,0.000295120922666639,0.000767582202429773
0.2,0.000301995172040202,0.000785749495336783
0.2,0.000309029543251359,0.000804353544175202
0.2,0.000316227766016838,0.000823405163411177
0.2,0.000323593656929628,0.000842915449688212
0.2,0.000331131121482591,0.000862895789831162
0.2,0.000338844156139203,0.00088335786910447
0.2,0.000346736850452532,0.000904313679733699
0.2,0.000354813389233576,0.000925775529699949
0.2,0.000363078054770101,0.000947756051816974
0.2,0.000371535229097172,0.000970268213101335
0.2,0.000380189396320561,0.000993325324446252
0.2,0.00038904514499428,0.00101694105061031
0.2,0.000398107170553497,0.00104112942053259
0.2,0.000407380277804113,0.00106590483798631
0.2,0.000416869383470336,0.00109128209258349
0.2,0.000426579518801593,0.00111727637114374
0.2,0.000436515832240166,0.00114390326944077
